latitude,longitude,radius,addition_date,geohash
-6.187362671,107.0418549,0.075,07/12/2022,
-6.166763306,106.8619537,0.075,07/12/2022,
-3.420181274,115.994339,0.075,07/12/2022,
-6.953659058,107.6433563,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-6.941299438,107.6639557,0.075,07/12/2022,
-6.166763306,106.8619537,0.075,07/12/2022,
-6.415328979,106.8070221,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.868515015,107.5939178,0.075,07/12/2022,
-6.941299438,107.6639557,0.075,07/12/2022,
-6.102218628,106.9223785,0.075,07/12/2022,
-6.166763306,106.8619537,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-6.162643433,107.0404816,0.075,07/12/2022,
-6.880874634,109.6675873,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.434555054,106.8029022,0.075,07/12/2022,
-6.409835815,106.9800568,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.223068237,106.9470978,0.075,07/12/2022,
-6.298599243,106.8784332,0.075,07/12/2022,
-6.596603394,106.7836761,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.880874634,109.6675873,0.075,07/12/2022,
-3.420181274,115.994339,0.075,07/12/2022,
-6.895980835,109.6593475,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.301345825,107.2945404,0.075,07/12/2022,
-6.993484497,107.6392365,0.075,07/12/2022,
-6.434555054,106.8029022,0.075,07/12/2022,
-7.717208862,114.0003204,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.264266968,106.7246246,0.075,07/12/2022,
-6.177749634,106.7987823,0.075,07/12/2022,
-6.223068237,106.9470978,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.301345825,107.2945404,0.075,07/12/2022,
-6.164016724,106.8619537,0.075,07/12/2022,
-7.70072937,114.0113068,0.075,07/12/2022,
-7.70072937,114.0113068,0.075,07/12/2022,
-6.177749634,106.7987823,0.075,07/12/2022,
-6.264266968,106.7246246,0.075,07/12/2022,
-6.135177612,106.8427277,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-3.420181274,115.994339,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.164016724,106.8619537,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.596603394,106.7836761,0.075,07/12/2022,
-6.324691772,106.8701935,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.895980835,109.6593475,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.415328979,106.8070221,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.258773804,106.5145111,0.075,07/12/2022,
-6.183242798,106.9470978,0.075,07/12/2022,
-6.897354126,106.8166351,0.075,07/12/2022,
-6.131057739,106.844101,0.075,07/12/2022,
-6.895980835,109.6593475,0.075,07/12/2022,
-6.181869507,106.6216278,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.131057739,106.8125153,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.411209106,106.8688202,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.177749634,106.7987823,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.273880005,106.9649506,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.201095581,106.8427277,0.075,07/12/2022,
-3.602828979,115.9270477,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-6.880874634,109.6675873,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.164016724,106.8619537,0.075,07/12/2022,
-6.434555054,106.8029022,0.075,07/12/2022,
-6.486740112,106.7974091,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-6.177749634,106.7987823,0.075,07/12/2022,
-6.411209106,106.8647003,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-7.332687378,109.2363739,0.075,07/12/2022,
-6.868515015,107.5939178,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.897354126,106.8166351,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.330184937,107.0061493,0.075,07/12/2022,
-6.897354126,106.8166351,0.075,07/12/2022,
-6.485366821,107.0363617,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.221694946,106.7809296,0.075,07/12/2022,
-6.32194519,106.6710663,0.075,07/12/2022,
-6.236801147,106.9992828,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-6.897354126,106.8166351,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.201095581,106.8427277,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.214828491,106.9210052,0.075,07/12/2022,
-6.897354126,106.8166351,0.075,07/12/2022,
-6.894607544,107.5554657,0.075,07/12/2022,
-6.162643433,107.0404816,0.075,07/12/2022,
-6.135177612,106.8427277,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.453781128,106.8647003,0.075,07/12/2022,
-6.181869507,106.6216278,0.075,07/12/2022,
-6.733932495,107.438736,0.075,07/12/2022,
-6.201095581,106.8427277,0.075,07/12/2022,
-6.390609741,106.7932892,0.075,07/12/2022,
-6.324691772,106.8701935,0.075,07/12/2022,
-6.434555054,106.8029022,0.075,07/12/2022,
-7.262649536,112.7574921,0.075,07/12/2022,
-3.602828979,115.9270477,0.075,07/12/2022,
-6.147537231,106.7836761,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.409835815,106.9800568,0.075,07/12/2022,
-6.195602417,106.9333649,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-6.102218628,106.9223785,0.075,07/12/2022,
-6.330184937,107.0061493,0.075,07/12/2022,
-6.953659058,107.6433563,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.330184937,107.0061493,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.330184937,107.0061493,0.075,07/12/2022,
-6.941299438,107.6639557,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.32194519,106.6710663,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.935806274,107.7285004,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.880874634,109.6675873,0.075,07/12/2022,
-6.264266968,106.7246246,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.400222778,107.4112701,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.173629761,106.7699432,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-6.324691772,106.8701935,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-7.909469604,112.6284027,0.075,07/12/2022,
-6.221694946,106.7809296,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.953659058,107.6433563,0.075,07/12/2022,
-6.453781128,106.8647003,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-6.260147095,106.7685699,0.075,07/12/2022,
-6.268386841,106.8811798,0.075,07/12/2022,
-6.257400513,107.1269989,0.075,07/12/2022,
-6.195602417,106.9333649,0.075,07/12/2022,
-6.177749634,106.7987823,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.13243103,106.8125153,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-6.941299438,107.6639557,0.075,07/12/2022,
-6.330184937,107.0061493,0.075,07/12/2022,
-6.260147095,106.7685699,0.075,07/12/2022,
-6.596603394,106.7836761,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.195602417,106.9333649,0.075,07/12/2022,
-3.420181274,115.994339,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.13243103,106.8125153,0.075,07/12/2022,
-6.941299438,107.6639557,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-7.191238403,107.8850555,0.075,07/12/2022,
-6.897354126,106.8166351,0.075,07/12/2022,
-6.147537231,106.7850494,0.075,07/12/2022,
-7.909469604,112.6284027,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.173629761,106.7699432,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.897354126,106.8166351,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-7.283248901,112.6613617,0.075,07/12/2022,
-6.147537231,106.7836761,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.390609741,106.8015289,0.075,07/12/2022,
-6.164016724,106.8619537,0.075,07/12/2022,
-6.135177612,106.8427277,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.268386841,106.8811798,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.330184937,107.0061493,0.075,07/12/2022,
-7.323074341,108.2091522,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.162643433,107.0404816,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.235427856,107.0349884,0.075,07/12/2022,
-6.411209106,106.8660736,0.075,07/12/2022,
-6.895980835,109.6593475,0.075,07/12/2022,
-7.191238403,107.8850555,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-6.895980835,109.6593475,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.880874634,109.6675873,0.075,07/12/2022,
-6.304092407,106.9484711,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.173629761,106.7699432,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.926193237,107.6213837,0.075,07/12/2022,
-6.898727417,109.6181488,0.075,07/12/2022,
-6.489486694,106.7974091,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.393356323,106.8413544,0.075,07/12/2022,
-6.143417358,106.8248749,0.075,07/12/2022,
-6.554031372,107.8191376,0.075,07/12/2022,
-6.415328979,106.8029022,0.075,07/12/2022,
-6.324691772,106.8701935,0.075,07/12/2022,
-6.187362671,107.0418549,0.075,07/12/2022,
-6.843795776,107.4854279,0.075,07/12/2022,
-6.164016724,106.8770599,0.075,07/12/2022,
-7.909469604,112.6284027,0.075,07/12/2022,
-6.375417709,107.3750496,0.04,20/12/2022,
-6.983957291,110.3907967,0.04,20/12/2022,
-6.223669052,106.3406181,0.04,20/12/2022,
-6.138010025,106.8710518,0.04,20/12/2022,
-6.866197586,107.5525474548,0.04,20/12/2022,
-6.997346878,107.5985527,0.04,20/12/2022,
-7.780809402,110.4189491,0.04,20/12/2022,
-0.4649448395,117.1549416,0.04,20/12/2022,
-6.223669052,106.3406181,0.04,20/12/2022,
-6.138010025,106.8710518,0.04,20/12/2022,
-6.866197586,107.5525475,0.04,20/12/2022,
-6.997346878,107.5985527,0.04,20/12/2022,
-0.4649448395,117.1549416,0.04,20/12/2022,
-6.112282276,106.7131448,0.01,03/01/2023,
-6.922309399,107.6644063,0.01,03/01/2023,
-6.282999516,107.0081019,0.01,03/01/2023,
-7.282841206,112.6618981,0.01,03/01/2023,
-6.885574,112.277977,0.01,13/01/2023,
-6.822059,107.148564,0.01,13/01/2023,
-6.152966,106.347163,0.01,13/01/2023,
-6.469038,106.796443,0.01,13/01/2023,
-6.188114,107.040374,0.01,13/01/2023,
-6.322095,106.548135,0.01,13/01/2023,
-7.992876,112.614305,0.01,13/01/2023,
-7.866662,112.690051,0.01,13/01/2023,
-7.909791,112.628253,0.01,13/01/2023,
-6.392906,106.841848,0.01,13/01/2023,
-6.470582,107.217185,0.01,13/01/2023,
-6.392863,106.841848,0.01,13/01/2023,
-6.39282,106.841891,0.01,13/01/2023,
0.541527,108.92616,0.01,13/01/2023,
-6.625893,107.723715,0.01,13/01/2023,
-6.593792,106.78005,0.01,13/01/2023,
-6.475732,106.455352,0.01,13/01/2023,
-6.234806,107.035525,0.01,13/01/2023,
-6.881068,107.634108,0.01,13/01/2023,
-6.273987,107.014925,0.01,13/01/2023,
-6.54547,110.738647,0.01,13/01/2023,
-6.167042,106.862576,0.01,13/01/2023,
-6.198242,106.57809,0.01,13/01/2023,
-7.712038,113.982532,0.01,13/01/2023,
-7.235205,112.754467,0.01,13/01/2023,
-6.865618,107.595313,0.01,13/01/2023,
-6.228926,107.07535,0.01,13/01/2023,
-6.27403,107.014883,0.01,13/01/2023,
-6.569932,107.767875,0.01,13/01/2023,
-7.551105,108.342855,0.01,13/01/2023,
-6.283,107.008102,0.01,13/01/2023,
-6.940205,107.619731,0.01,13/01/2023,
-6.263773,106.724646,0.01,13/01/2023,
-7.292926,110.202677,0.01,13/01/2023,
-6.907933,107.610075,0.01,13/01/2023,
-6.181719,106.649415,0.01,13/01/2023,
-6.91999197,107.5684905,0.01,16/01/2023,
-6.734426022,107.4392724,0.01,16/01/2023,
-6.895444393,109.658854,0.01,16/01/2023,
-4.72019434,104.5424438,0.01,16/01/2023,
-7.460210323,112.5847363,0.01,16/01/2023,
-7.282841206,112.6618981,0.01,16/01/2023,
-7.373564243,112.7632642,0.01,16/01/2023,
-6.259525,106.998618,0.01,16/01/2023,
-6.331322,106.540539,0.01,16/01/2023,
-6.321452,106.546419,0.01,16/01/2023,
-6.48453,106.842062,0.01,16/01/2023,
-6.248968,106.839445,0.01,16/01/2023,
-6.39282,106.841848,0.01,16/01/2023,
3.596671,98.705356,0.01,16/01/2023,
-8.367827,113.625047,0.01,16/01/2023,
-6.39282,106.841848,0.01,17/01/2023,
3.53792,98.717973,0.01,17/01/2023,
3.596671,98.705356,0.01,17/01/2023,
-8.367827,113.625047,0.01,17/01/2023,
-6.642544,106.908753,0.01,17/01/2023,
-6.898963,107.668955,0.01,18/01/2023,
-6.328726,106.520176,0.08,19/01/2023,
-6.326151,106.522923,0.08,19/01/2023,
-7.355261,107.779484,0.08,19/01/2023,
-6.320829,106.543865,0.08,19/01/2023,
-6.957521,107.586536,0.08,19/01/2023,
-6.131659,106.812,0.08,19/01/2023,
-6.411295,106.868305,0.08,19/01/2023,
-6.104708,106.92358,0.08,19/01/2023,
-6.974688,107.612629,0.08,19/01/2023,
-6.159468,106.849766,0.08,19/01/2023,
-6.397734,106.93903,0.08,19/01/2023,
-6.832724,107.495899,0.08,19/01/2023,
-6.1411,106.840153,0.08,19/01/2023,
-6.274137,107.014904,0.08,19/01/2023,
-7.373629,112.763157,0.08,19/01/2023,
-6.199121,107.02486,0.08,19/01/2023,
-6.259546,106.998768,0.08,19/01/2023,
-6.397905,106.876202,0.08,19/01/2023,
-8.299205,113.437121,0.01,24/01/2023,
-6.899607,106.938751,0.01,24/01/2023,
-6.421788,106.152756,0.01,24/01/2023,
-8.794641495,115.1516533,0.08,29/01/2023,
-8.794620037,115.1516318,0.01,29/01/2023,
-8.69780302,115.2281499,0.01,29/01/2023,
-8.671216965,115.171566,0.08,29/01/2023,
-8.505392075,117.410717,0.08,29/01/2023,
-8.235883713,114.3517113,0.08,29/01/2023,
-8.201551437,113.6400032,0.08,29/01/2023,
-8.171875477,112.6413417,0.01,29/01/2023,
-8.169643879,113.6940551,0.01,29/01/2023,
-8.169622421,113.6939049,0.08,29/01/2023,
-8.113660812,115.0823021,0.08,29/01/2023,
-8.101193905,112.1637368,0.01,29/01/2023,
-8.06096077,111.851635,0.08,29/01/2023,
-7.995386124,112.6199913,0.08,29/01/2023,
-7.992875576,112.614305,0.01,29/01/2023,
-7.992811203,112.6141548,0.08,29/01/2023,
-7.992811203,112.6144981,0.08,29/01/2023,
-7.984228134,112.6059151,0.08,29/01/2023,
-7.984206676,112.6058936,0.01,29/01/2023,
-7.982683182,112.6344109,0.08,29/01/2023,
-7.974100113,112.6172447,0.08,29/01/2023,
-7.973070145,112.6666832,0.08,29/01/2023,
-7.972726822,112.6172447,0.08,29/01/2023,
-7.96877861,113.8250542,0.08,29/01/2023,
-7.968435287,112.6594734,0.08,29/01/2023,
-7.963285446,112.6361275,0.08,29/01/2023,
-7.960195541,112.6488304,0.08,29/01/2023,
-7.95006752,112.596302,0.08,29/01/2023,
-7.933416367,112.6299477,0.08,29/01/2023,
-7.929468155,112.6570702,0.08,29/01/2023,
-7.918996811,112.5911522,0.08,29/01/2023,
-7.917859554,112.1228385,0.01,29/01/2023,
-7.915563583,112.6453972,0.08,29/01/2023,
-7.90979147,112.6282096,0.01,29/01/2023,
-7.90979147,112.6282525,0.01,29/01/2023,
-7.90979147,112.6281667,0.01,29/01/2023,
-7.909727097,112.628231,0.08,29/01/2023,
-7.89891243,112.6639366,0.08,29/01/2023,
-7.891530991,112.5393105,0.08,29/01/2023,
-7.828874588,112.0366859,0.08,29/01/2023,
-7.828810215,112.0366216,0.01,29/01/2023,
-7.828295231,111.9839215,0.01,29/01/2023,
-7.816407681,110.3920627,0.01,29/01/2023,
-7.816343307,110.39217,0.08,29/01/2023,
-7.809991837,112.0620918,0.08,29/01/2023,
-7.780787945,110.4189277,0.01,29/01/2023,
-7.774114609,110.4625511,0.08,29/01/2023,
-7.774050236,110.4626155,0.01,29/01/2023,
-7.765552998,110.3803039,0.01,29/01/2023,
-7.76553154,110.3801537,0.08,29/01/2023,
-7.763986588,110.3629875,0.08,29/01/2023,
-7.763471603,112.1970177,0.08,29/01/2023,
-7.763450146,112.1969962,0.01,29/01/2023,
-7.750425339,110.3602409,0.08,29/01/2023,
-7.744073868,113.688755,0.08,29/01/2023,
-7.742872238,114.0101051,0.08,29/01/2023,
-7.733259201,113.7090111,0.08,29/01/2023,
-7.733237743,113.7091613,0.01,29/01/2023,
-7.729482651,113.7934685,0.08,29/01/2023,
-7.729461193,113.7935758,0.01,29/01/2023,
-7.729418278,113.7935758,0.01,29/01/2023,
-7.717123032,114.013195,0.08,29/01/2023,
-7.717058659,114.0133452,0.01,29/01/2023,
-7.71695137,114.0008354,0.08,29/01/2023,
-7.716844082,114.000814,0.01,29/01/2023,
-7.716801167,114.000814,0.01,29/01/2023,
-7.716779709,114.0008354,0.08,29/01/2023,
-7.71197319,113.9826393,0.08,29/01/2023,
-7.708368301,113.983326,0.08,29/01/2023,
-7.703046799,114.0241814,0.08,29/01/2023,
-7.702531815,114.0111351,0.08,29/01/2023,
-7.702424526,114.0109849,0.01,29/01/2023,
-7.702381611,114.0111995,0.01,29/01/2023,
-7.702381611,114.0111566,0.01,29/01/2023,
-7.702360153,114.0111351,0.08,29/01/2023,
-7.701845169,114.003582,0.08,29/01/2023,
-7.701780796,114.0035176,0.01,29/01/2023,
-7.700128555,114.0114784,0.08,29/01/2023,
-7.699956894,114.0118217,0.08,29/01/2023,
-7.696352005,114.0173149,0.08,29/01/2023,
-7.638502121,109.0374184,0.08,29/01/2023,
-7.638480663,109.0374827,0.01,29/01/2023,
-7.587003708,110.8233833,0.08,29/01/2023,
-7.574880123,110.7856393,0.01,29/01/2023,
-7.574837208,110.7856393,0.01,29/01/2023,
-7.57481575,110.7856178,0.08,29/01/2023,
-7.574794292,110.7856393,0.01,29/01/2023,
-7.56606102,110.8295631,0.08,29/01/2023,
-7.565546036,110.8285332,0.08,29/01/2023,
-7.561597824,110.8096504,0.08,29/01/2023,
-7.552156448,112.2395897,0.08,29/01/2023,
-7.551469803,110.7935143,0.08,29/01/2023,
-7.544324398,110.8346486,0.01,29/01/2023,
-7.544260025,110.834713,0.08,29/01/2023,
-7.535505295,110.6785011,0.08,29/01/2023,
-7.535011768,110.6733298,0.01,29/01/2023,
-7.50992775,111.2096214,0.08,29/01/2023,
-7.509863377,111.2096429,0.01,29/01/2023,
-7.475938797,112.44524,0.08,29/01/2023,
-7.474393845,112.5496101,0.08,29/01/2023,
-7.471647263,109.2777443,0.08,29/01/2023,
-7.463922501,112.7071953,0.08,29/01/2023,
-7.462055683,112.7359271,0.01,29/01/2023,
-7.462034225,112.7360344,0.08,29/01/2023,
-7.449846268,109.2598915,0.08,29/01/2023,
-7.445554733,112.7195549,0.08,29/01/2023,
-7.442314625,110.7682157,0.01,29/01/2023,
-7.427015305,109.2344856,0.08,29/01/2023,
-7.423753738,109.2348289,0.08,29/01/2023,
-7.420148849,109.2499352,0.08,29/01/2023,
-7.392854691,109.3539619,0.08,29/01/2023,
-7.384786606,112.66222,0.08,29/01/2023,
-7.38409996,112.7030754,0.08,29/01/2023,
-7.378413677,108.5409951,0.01,29/01/2023,
-7.360925674,112.6536369,0.08,29/01/2023,
-7.35783577,109.2392921,0.08,29/01/2023,
-7.349767685,112.7497673,0.08,29/01/2023,
-7.336742878,110.5078912,0.01,29/01/2023,
-7.333288193,112.7157784,0.08,29/01/2023,
-7.332773209,109.2362022,0.08,29/01/2023,
-7.332708836,109.2362666,0.01,29/01/2023,
-7.33266592,109.2362666,0.01,29/01/2023,
-7.332601547,109.2362022,0.08,29/01/2023,
-7.331228256,109.2348289,0.08,29/01/2023,
-7.331228256,112.5942421,0.08,29/01/2023,
-7.331206799,112.5941777,0.01,29/01/2023,
-7.331163883,109.2349792,0.01,29/01/2023,
-7.324640751,108.2079291,0.01,29/01/2023,
-7.322473526,108.2086372,0.08,29/01/2023,
-7.322452068,108.2085299,0.01,29/01/2023,
-7.322409153,108.2085299,0.01,29/01/2023,
-7.320756912,112.7954292,0.08,29/01/2023,
-7.318525314,112.7439308,0.08,29/01/2023,
-7.316465378,112.7487373,0.08,29/01/2023,
-7.314577103,108.1997108,0.08,29/01/2023,
-7.310349941,112.6825833,0.01,29/01/2023,
-7.310285568,112.682476,0.08,29/01/2023,
-7.308912277,112.7195549,0.08,29/01/2023,
-7.30889082,112.7195334,0.01,29/01/2023,
-7.30805397,108.259449,0.08,29/01/2023,
-7.307989597,108.2594275,0.01,29/01/2023,
-7.306530476,112.7220654,0.01,29/01/2023,
-7.304105759,112.7209282,0.08,29/01/2023,
-7.300050259,112.7292323,0.01,29/01/2023,
-7.299814224,112.7181816,0.08,29/01/2023,
-7.289857864,112.7528572,0.08,29/01/2023,
-7.286875248,110.1706195,0.01,29/01/2023,
-7.282819748,112.6608467,0.08,29/01/2023,
-7.28271246,112.660954,0.01,29/01/2023,
-7.282648087,112.6608467,0.08,29/01/2023,
-7.281618118,112.7301979,0.08,29/01/2023,
-7.28058815,112.7126884,0.08,29/01/2023,
-7.279901505,112.7185249,0.08,29/01/2023,
-7.278356552,112.7126884,0.08,29/01/2023,
-7.275674343,112.7276015,0.01,29/01/2023,
-7.27560997,112.7274513,0.08,29/01/2023,
-7.274236679,112.7102852,0.08,29/01/2023,
-7.26805687,112.6649666,0.08,29/01/2023,
-7.268035412,112.6648593,0.01,29/01/2023,
-7.26565361,112.7466774,0.08,29/01/2023,
-7.264623642,112.6659966,0.08,29/01/2023,
-7.264559269,112.6660609,0.01,29/01/2023,
-7.263422012,112.7573204,0.08,29/01/2023,
-7.263357639,112.7573848,0.01,29/01/2023,
-7.263357639,112.7574277,0.01,29/01/2023,
-7.263357639,112.7574706,0.01,29/01/2023,
-7.263314724,112.7574277,0.01,29/01/2023,
-7.263314724,112.7573848,0.01,29/01/2023,
-7.263271809,112.7573848,0.01,29/01/2023,
-7.263250351,112.7477074,0.08,29/01/2023,
-7.263250351,112.7573204,0.08,29/01/2023,
-7.262907028,112.7480507,0.08,29/01/2023,
-7.262756824,112.7479434,0.01,29/01/2023,
-7.262563705,112.7480507,0.08,29/01/2023,
-7.262048721,112.748394,0.08,29/01/2023,
-7.261040211,112.7357554,0.01,29/01/2023,
-7.259624004,112.7649379,0.01,29/01/2023,
-7.259130478,112.7130318,0.08,29/01/2023,
-7.259130478,112.7552605,0.08,29/01/2023,
-7.253465652,112.7545738,0.08,29/01/2023,
-7.236814499,112.7219582,0.08,29/01/2023,
-7.229261398,112.6677132,0.08,29/01/2023,
-7.226171494,112.7834129,0.08,29/01/2023,
-7.224626541,107.9089165,0.08,29/01/2023,
-7.224562168,107.9088521,0.01,29/01/2023,
-7.224519253,107.9088092,0.01,29/01/2023,
-7.224519253,107.9088521,0.01,29/01/2023,
-7.224476337,107.9088092,0.01,29/01/2023,
-7.22445488,107.9089165,0.08,29/01/2023,
-7.211236954,107.9010201,0.08,29/01/2023,
-7.190980911,107.8848839,0.08,29/01/2023,
-7.190916538,107.8847337,0.01,29/01/2023,
-7.190701962,107.8847337,0.01,29/01/2023,
-7.190701962,107.8847766,0.01,29/01/2023,
-7.190637589,107.8848839,0.08,29/01/2023,
-7.186517715,110.4162025,0.08,29/01/2023,
-7.18583107,112.6138115,0.08,29/01/2023,
-7.183599472,110.4144859,0.08,29/01/2023,
-7.183427811,110.4144859,0.08,29/01/2023,
-7.178943157,107.9836106,0.01,29/01/2023,
-7.166948318,112.6546669,0.08,29/01/2023,
-7.162485123,112.6508904,0.08,29/01/2023,
-7.133131027,112.5993919,0.08,29/01/2023,
-7.13310957,112.5994563,0.01,29/01/2023,
-7.110815048,113.8054848,0.08,29/01/2023,
-7.110793591,113.8053775,0.01,29/01/2023,
-7.109956741,112.4033546,0.08,29/01/2023,
-7.068479061,107.7601075,0.01,29/01/2023,
-7.068414688,107.7602577,0.08,29/01/2023,
-7.067213058,107.565937,0.08,29/01/2023,
-7.067148685,107.5658727,0.01,29/01/2023,
-7.057600021,107.7482414,0.08,29/01/2023,
-7.056248188,110.4774213,0.01,29/01/2023,
-7.051420212,107.7825737,0.08,29/01/2023,
-7.033116817,107.7245736,0.01,29/01/2023,
-7.033052444,107.7245522,0.08,29/01/2023,
-7.029104233,107.6548576,0.08,29/01/2023,
-7.028417587,107.5219917,0.08,29/01/2023,
-7.019147873,107.5995827,0.08,29/01/2023,
-7.0104146,107.6287436,0.01,29/01/2023,
-7.010393143,107.6603508,0.08,29/01/2023,
-7.010393143,107.6287651,0.08,29/01/2023,
-7.003011703,110.4227257,0.08,29/01/2023,
-7.002732754,110.4227042,0.01,29/01/2023,
-7.002668381,110.4227257,0.08,29/01/2023,
-6.99723959,110.4120612,0.01,29/01/2023,
-6.997175217,110.4120827,0.08,29/01/2023,
-6.996831894,107.8467751,0.08,29/01/2023,
